Symbol,Name,Price(Intraday),Change,%Change,Volume,Avg Vol(3 month),Market Cap,PE Ratio(TTM)
BT1.BE,Bone Therapeutics SA,0.1120,+0.0015,+1.36%,"8,500",0,N/A,N/A
9LB.BE,Legend Biotech Corp,64.00,-1.50,-2.29%,30,0,N/A,N/A
1KJ.BE,10x Genomics Inc,53.22,-0.42,-0.78%,220,0,N/A,N/A
AVU.BE,Adverum Biotechnologies Inc,1.3400,-0.0200,-1.47%,235,0,N/A,N/A
H3D0.BE,Sonnet BioTherapeutics Holdings Inc,0.7450,-0.0900,-10.78%,N/A,0,N/A,N/A
3080.BE,Conformis Inc,1.0120,+0.0330,+3.37%,50,0,N/A,N/A
5VB.F,Nykode Therapeutics AS,2.5160,-0.0160,-0.63%,110,0,N/A,N/A
430.F,Terns Pharmaceuticals Inc,9.94,-0.52,-4.97%,500,14,N/A,N/A
33C.F,InnoCare Pharma Ltd,0.9150,+0.0300,+3.39%,276,14,N/A,N/A
2INV.MU,2INVEST AG NA O.N.,6.10,0.00,0.00%,"3,128",92,N/A,N/A
COP.MU,COMPUGROUP MED. NA O.N.,45.06,+0.28,+0.63%,22,0,N/A,N/A
9EN.BE,Pharvaris NV,10.10,+0.45,+4.66%,N/A,0,N/A,N/A
H6D0.HM,Haleon PLC,3.6670,+0.0240,+0.66%,"1,250",270,N/A,N/A
EGQ0.BE,Inoviq Ltd,0.3040,+0.0120,+4.11%,N/A,0,N/A,N/A
PBN.BE,Alterity Therapeutics Ltd,0.0030,0.0000,0.00%,"2,000",0,N/A,N/A
6IVA.MU,Inventiva SA,3.8800,0.0000,0.00%,870,0,N/A,N/A
42FB.MU,AI/ML Innovations Inc,0.1770,0.0000,0.00%,"1,000",263,N/A,N/A
LC8.MU,Calliditas Therapeutics AB,8.09,-0.05,-0.61%,445,19,N/A,N/A
C26.SG,CellaVision AB,16.74,+0.18,+1.09%,0,69,N/A,N/A
MTO.HA,Mettler-Toledo International Inc,"1,216.00",+4.00,+0.33%,10,0,N/A,N/A
MIS.MU,Monash IVF Group Ltd,0.7100,0.0000,0.00%,350,6,N/A,N/A
TBF1.DU,Canntab Therapeutics Ltd,0.0005,0.0000,0.00%,300,0,N/A,N/A
GME.BE,Geratherm Medical AG,6.60,0.00,0.00%,300,5,N/A,N/A
Z45.MU,Alvotech,7.26,-0.08,-1.09%,190,41,N/A,N/A
BQB1.SG,Yourgene Health PLC,0.0015,0.0000,0.00%,0,"2,237",N/A,N/A
P750.MU,Pharmacolog i Uppsala AB,0.0386,0.0000,0.00%,300,0,N/A,N/A
PI3.BE,Gubra AS,12.18,-0.12,-0.98%,N/A,0,N/A,N/A
8RP.MU,Celon Pharma SA,3.3750,0.0000,0.00%,120,0,N/A,N/A
5Y1.MU,IQ-AI Ltd,0.0350,0.0000,0.00%,N/A,0,N/A,N/A
2QE.MU,2cureX AB,0.4470,0.0000,0.00%,100,0,N/A,N/A
OMY.MU,Synairgen PLC,0.0900,0.0000,0.00%,"5,600",0,N/A,N/A
RHK.HM,Rhoen Klinikum AG,13.30,-0.10,-0.75%,320,0,N/A,N/A
1XZ.MU,Ping An Healthcare And Technology Co Ltd,2.3760,+0.0160,+0.68%,750,0,N/A,N/A
MAH0.MU,Mereo BioPharma Group PLC,1.2400,0.0000,0.00%,"3,520","2,340",N/A,N/A
BNN.MU,BRAIN Biotech AG,4.7900,0.0000,0.00%,25,0,N/A,N/A
RMY.HM,Ramsay Health Care Ltd,36.20,+0.20,+0.56%,58,0,N/A,N/A
ZVA.MU,Cellectis SA,1.9060,0.0000,0.00%,235,0,N/A,N/A
TN8.BE,Thermo Fisher Scientific Inc,487.50,+6.20,+1.29%,4,1,N/A,N/A
1GDA.DU,KemPharm Inc,5.30,+0.05,+0.95%,100,0,N/A,N/A
8JD.MU,Valbiotis SA,4.4300,-0.1500,-3.28%,800,0,N/A,N/A
3350.MU,Aadi Bioscience Inc,7.50,0.00,0.00%,230,0,N/A,N/A
3EE0.MU,Kancera AB,0.2640,0.0000,0.00%,400,0,N/A,N/A
NN6.HM,NanoRepro AG,2.1400,-0.0200,-0.93%,"1,000",114,N/A,N/A
8STN.BE,Sorrento Therapeutics Inc,0.2600,0.0000,0.00%,"3,032",448,N/A,N/A
RYI.BE,Viracta Therapeutics Inc,1.4100,+0.0200,+1.44%,500,8,N/A,N/A
6IB.MU,Innovent Biologics Inc,4.2200,+0.2600,+6.57%,120,0,N/A,N/A
1B1.MU,Molecure SA,5.31,0.00,0.00%,N/A,0,N/A,N/A
1OA.BE,Blueberries Medical Corp,0.0100,0.0000,0.00%,"1,300",0,N/A,N/A
HIGH.BE,Cantourage Group SE,12.52,-0.04,-0.32%,5,0,N/A,N/A
U5P.MU,Vivani Medical Inc,1.3700,-0.0600,-4.20%,3,0,N/A,N/A
TGNA.MU,Transgene SA,1.9440,0.0000,0.00%,175,38,N/A,N/A
BON.HA,Boiron SA,38.10,+0.50,+1.33%,10,0,N/A,N/A
TQB.MU,ImmunoPrecise Antibodies Ltd,2.7000,0.0000,0.00%,196,0,N/A,N/A
818.DU,Zylox-Tonbridge Medical Technology Co Ltd,1.1900,+0.0500,+4.39%,20,0,N/A,N/A
RMY.MU,Ramsay Health Care Ltd,36.20,0.00,0.00%,180,0,N/A,N/A
51S.SG,Cynata Therapeutics Ltd,0.0835,0.0000,0.00%,0,256,N/A,N/A
1AEA.MU,argenx SE,364.00,0.00,0.00%,13,0,N/A,N/A
LMQ.SG,Oxford BioDynamics PLC,0.1200,+0.0080,+7.14%,0,70,6.162M,N/A
MDG1.HA,Medigene AG,1.9450,-0.1850,-8.69%,35,0,N/A,N/A
RHK.DU,Rhoen Klinikum AG,12.80,-0.10,-0.78%,30,0,N/A,N/A
4960.MU,Braxia Scientific Corp,0.0185,0.0000,0.00%,"9,000",175,N/A,N/A
E2Z.MU,Almirall SA,8.03,0.00,0.00%,19,2,N/A,N/A
PXH.MU,Pixium Vision SA,0.0732,0.0000,0.00%,"1,750",116,N/A,N/A
6RC.BE,ReproCELL Incorp,1.7600,+0.0400,+2.33%,500,17,N/A,N/A
1C0.BE,Celyad Oncology,0.4840,+0.0200,+4.31%,"1,800",0,N/A,N/A
31Y.DU,Morphic Holding Inc,53.00,-1.00,-1.85%,N/A,0,N/A,N/A
EVTA.MU,Evotec SE,11.20,0.00,0.00%,100,1,N/A,N/A
DMP.MU,Dermapharm Holding SE,46.82,+0.12,+0.26%,200,22,N/A,N/A
BIX0.MU,BioInvent International AB,1.7280,0.0000,0.00%,85,0,N/A,N/A
HQE1.MU,CytoSorbents Corp,3.2000,+0.0800,+2.56%,"1,510",0,N/A,N/A
C5G.BE,Orexo AB,0.7740,+0.0150,+1.98%,230,0,N/A,N/A
BJ93.MU,Benitec Biopharma Inc,0.2140,0.0000,0.00%,10,0,N/A,N/A
MHN2.MU,Reliq Health Technologies Inc,0.3635,0.0000,0.00%,"12,500",219,N/A,N/A
2O9A.MU,Renalytix PLC,2.0200,+0.0200,+1.00%,N/A,0,N/A,N/A
5JE.MU,Bactiguard Holding AB,6.20,0.00,0.00%,120,0,N/A,N/A
ELN.DU,Elanix Biotechnologies AG,0.0500,+0.0005,+1.01%,"10,000",0,N/A,N/A
BON.BE,Boiron SA,38.10,+0.40,+1.06%,59,0,N/A,N/A
SNW2.BE,Sanofi SA,47.20,+0.40,+0.85%,100,2,N/A,N/A
5LB.MU,BioVaxys Technology Corp,0.0204,0.0000,0.00%,"3,000","1,140",N/A,N/A
SAE.HA,Shop Apotheke Europe NV,86.26,0.00,0.00%,20,65,N/A,N/A
BQB1.MU,Yourgene Health PLC,0.0035,0.0000,0.00%,"15,000",0,N/A,N/A
PI3.MU,Gubra AS,12.56,-0.10,-0.79%,50,1,N/A,N/A
RMY.SG,Ramsay Health Care Ltd,36.20,+0.20,+0.56%,0,0,N/A,N/A
ZVA.DU,Cellectis SA,1.8930,+0.0180,+0.96%,"10,000",0,N/A,N/A
4XC1.MU,KalVista Pharmaceuticals Inc,8.90,-0.10,-1.11%,10,0,N/A,N/A
0IL.MU,Intelgenx Technologies Corp,0.1830,0.0000,0.00%,"9,000",157,N/A,N/A
H6D0.SG,Haleon PLC,3.8215,+0.0595,+1.58%,"9,798","3,661",N/A,N/A
9DO.MU,Glow LifeTech Corp,0.0450,0.0000,0.00%,"10,000",619,N/A,N/A
HBQ.SG,Hofseth BioCare ASA,0.2250,0.0000,0.00%,0,87,N/A,N/A
UXI4.MU,Cyclacel Pharmaceuticals Inc,0.6200,0.0000,0.00%,"2,500",45,N/A,N/A
BIO.DU,Biotest AG,42.00,0.00,0.00%,1,0,N/A,N/A
W8A.DU,Walgreens Boots Alliance Inc,29.27,+0.06,+0.21%,25,73,N/A,N/A
73M0.MU,MedAvail Holdings Inc,0.2825,0.0000,0.00%,"2,500",0,N/A,N/A
HUM.DU,Humana Inc,423.10,+3.00,+0.71%,4,0,N/A,N/A
FEQ1.MU,Laboratorio Reig Jofre SA,2.5300,0.0000,0.00%,1,0,N/A,N/A
SH0.MU,Shionogi & Co Ltd,39.80,0.00,0.00%,100,0,N/A,N/A
N4CN.MU,Paratek Pharmaceuticals Inc,2.0300,0.0000,0.00%,500,1,N/A,N/A
PBN.SG,Alterity Therapeutics Ltd,0.0030,0.0000,0.00%,0,0,N/A,N/A
GZM0.SG,Feedback PLC,1.2200,0.0000,0.00%,0,0,N/A,N/A
HIGH.MU,Cantourage Group SE,12.86,-0.18,-1.38%,130,5,N/A,N/A
GHG.SG,Global Hemp Group Inc,0.0015,+0.0005,+50.00%,0,"8,070",N/A,N/A
NTP.SG,Abliva AB,0.0247,0.0000,0.00%,0,0,N/A,N/A
QTL.BE,Lumibird,14.68,+0.38,+2.66%,200,0,N/A,N/A
PQB.MU,Pure Biologics SA,3.8200,0.0000,0.00%,100,0,N/A,N/A
5JA1.MU,Sprint Bioscience AB,0.0578,0.0000,0.00%,100,0,N/A,N/A
D9Z.SG,Clinica Baviera SA,17.70,+0.15,+0.85%,0,16,N/A,N/A
IMR.DU,AC Immune SA,1.7700,-0.0260,-1.45%,250,309,N/A,N/A
VE11.MU,Aravive Inc,1.4600,-0.0200,-1.35%,"1,775",31,N/A,N/A
OCY.F,Oncimmune Holdings PLC,0.1490,+0.0010,+0.68%,"2,500",0,N/A,N/A
XUP.DU,Genfit SA,4.1200,-0.0350,-0.84%,"1,000",17,N/A,N/A
L00.MU,Global Health Clinics Ltd,0.0500,-0.0010,-1.96%,500,9,N/A,N/A
9EN.BE,Pharvaris NV,10.10,+0.45,+4.66%,N/A,0,N/A,N/A
H6D0.HM,Haleon PLC,3.6670,+0.0240,+0.66%,"1,250",270,N/A,N/A
HUM.DU,Humana Inc,423.10,+3.00,+0.71%,4,0,N/A,N/A
MAK.MU,Maternus-Kliniken AG,1.4500,0.0000,0.00%,710,0,N/A,N/A
27N.MU,CANNOVUM AG,0.9950,0.0000,0.00%,"1,405",74,N/A,N/A
BIG1.DU,Bio-Gate AG,1.5500,+0.0500,+3.33%,"2,000",35,N/A,N/A
1AEA.MU,argenx SE,364.00,0.00,0.00%,13,0,N/A,N/A
LMQ.SG,Oxford BioDynamics PLC,0.1200,+0.0080,+7.14%,0,70,6.162M,N/A
4960.MU,Braxia Scientific Corp,0.0185,0.0000,0.00%,"9,000",175,N/A,N/A
GHG.SG,Global Hemp Group Inc,0.0015,+0.0005,+50.00%,0,"8,070",N/A,N/A
RHK.DU,Rhoen Klinikum AG,12.80,-0.10,-0.78%,30,0,N/A,N/A
UXI4.MU,Cyclacel Pharmaceuticals Inc,0.6200,0.0000,0.00%,"2,500",45,N/A,N/A
U5P.MU,Vivani Medical Inc,1.3700,-0.0600,-4.20%,3,0,N/A,N/A
1OA.BE,Blueberries Medical Corp,0.0100,0.0000,0.00%,"1,300",0,N/A,N/A
3350.MU,Aadi Bioscience Inc,7.50,0.00,0.00%,230,0,N/A,N/A
ZVA.MU,Cellectis SA,1.9060,0.0000,0.00%,235,0,N/A,N/A
1XZ.MU,Ping An Healthcare And Technology Co Ltd,2.3760,+0.0160,+0.68%,750,0,N/A,N/A
RMY.MU,Ramsay Health Care Ltd,36.20,0.00,0.00%,180,0,N/A,N/A
W8A.DU,Walgreens Boots Alliance Inc,29.27,+0.06,+0.21%,25,73,N/A,N/A
73M0.MU,MedAvail Holdings Inc,0.2825,0.0000,0.00%,"2,500",0,N/A,N/A
VE11.MU,Aravive Inc,1.4600,-0.0200,-1.35%,"1,775",31,N/A,N/A
TGNA.MU,Transgene SA,1.9440,0.0000,0.00%,175,38,N/A,N/A
BON.HA,Boiron SA,38.10,+0.50,+1.33%,10,0,N/A,N/A
3EE0.MU,Kancera AB,0.2640,0.0000,0.00%,400,0,N/A,N/A
NN6.HM,NanoRepro AG,2.1400,-0.0200,-0.93%,"1,000",114,N/A,N/A
1D5A.SG,PLx Pharma Inc,0.0055,0.0000,0.00%,"1,000","1,493",N/A,N/A
1KA.MU,GH Research PLC,11.20,0.00,0.00%,1,0,N/A,N/A
TBF1.DU,Canntab Therapeutics Ltd,0.0005,0.0000,0.00%,300,0,N/A,N/A
B6E.HA,Swedish Orphan Biovitrum AB,18.77,-0.36,-1.88%,N/A,0,N/A,N/A
5Y1.MU,IQ-AI Ltd,0.0350,0.0000,0.00%,N/A,0,N/A,N/A
TQB.MU,ImmunoPrecise Antibodies Ltd,2.7000,0.0000,0.00%,196,0,N/A,N/A
818.DU,Zylox-Tonbridge Medical Technology Co Ltd,1.1900,+0.0500,+4.39%,20,0,N/A,N/A
PQB.MU,Pure Biologics SA,3.8200,0.0000,0.00%,100,0,N/A,N/A
34D.DU,Diasorin SpA,99.84,+2.76,+2.84%,50,0,N/A,N/A
24H.MU,Hansa Biopharma AB,4.1440,0.0000,0.00%,500,0,N/A,N/A
IKAP.BE,Aurinia Pharmaceuticals Inc,8.98,+0.01,+0.11%,200,0,N/A,N/A
DQS.MU,MyMD Pharmaceuticals Inc,1.4800,+0.0300,+2.07%,1,0,N/A,N/A
SFY.MU,Synthetic Biologics Inc,0.6450,0.0000,0.00%,N/A,0,N/A,N/A
XMS.MU,Xtant Medical Holdings Inc,0.6200,0.0000,0.00%,950,0,N/A,N/A
19KA.MU,Cormedix Inc,4.8000,-0.3000,-5.88%,250,0,N/A,N/A
G1G.SG,Zelira Therapeutics Ltd,0.9700,-0.0200,-2.02%,0,0,N/A,N/A
HXB2.BE,AIM ImmunoTech Inc,0.4460,+0.0280,+6.70%,500,0,N/A,N/A
5VT.MU,vTv Therapeutics Inc,0.6900,0.0000,0.00%,"5,000",0,N/A,N/A
4NI.BE,Pulmonx Corp,11.60,-0.10,-0.85%,100,0,N/A,N/A
NOVC.HM,Novo Nordisk A/S,148.70,+0.98,+0.66%,22,258,N/A,N/A
CY9D.SG,Microbot Medical Inc,2.5600,+0.1000,+4.07%,0,322,N/A,N/A
20D.DU,Cidara Therapeutics Inc,1.0100,-0.0180,-1.75%,"10,000",175,N/A,N/A
RI2A.DU,Rigel Pharmaceuticals Inc,1.4590,+0.0205,+1.43%,"3,000",0,N/A,N/A
RER1.DU,Recordati SpA,44.97,+0.22,+0.49%,365,0,N/A,N/A
CU2.BE,Cerus Corp,2.4030,+0.0270,+1.14%,390,6,N/A,N/A
VEE.BE,Veeva Systems Inc,183.45,+4.25,+2.37%,125,2,N/A,N/A
4QK.DU,Codexis Inc,2.6090,+0.0530,+2.07%,200,0,N/A,N/A
2JQ.MU,Gritstone Bio Inc,2.0900,-0.0250,-1.18%,31,0,N/A,N/A
OXI.MU,GT Biopharma Inc,0.3140,+0.0140,+4.67%,500,0,N/A,N/A
SBH.MU,Sangui Biotech International Inc,0.0100,0.0000,0.00%,"535,000","17,713",N/A,N/A
0PT.MU,Prothena Corp PLC,66.50,0.00,0.00%,265,0,N/A,N/A
J7Z.DU,Jazz Pharmaceuticals PLC,117.00,+0.30,+0.26%,16,0,N/A,N/A
Y55.MU,Pluri Inc,0.8150,0.0000,0.00%,500,8,N/A,N/A
4R0.DU,Oxford Nanopore Technologies PLC,2.7750,+0.1450,+5.51%,"5,000",87,N/A,N/A
3DMA.DU,Kintara Therapeutics Inc,3.3200,0.0000,0.00%,28,0,N/A,N/A
D05.DU,Deciphera Pharmaceuticals Inc,13.06,-0.16,-1.17%,25,0,N/A,N/A
MYD.BE,Myriad Genetics Inc,20.80,-0.20,-0.95%,200,0,N/A,N/A
6LP.MU,Bolt Biotherapeutics Inc,1.3440,-0.0160,-1.18%,400,0,N/A,N/A
GTU2.MU,Oncternal Therapeutics Inc,0.3600,+0.0440,+13.92%,"10,616",186,N/A,N/A
HDP1.BE,Arrowhead Pharmaceuticals Inc,32.40,-0.01,-0.03%,100,0,N/A,N/A
CLM.F,Clearside Biomedical Inc,1.2200,+0.0300,+2.52%,"1,000",0,N/A,N/A
LWBA.MU,Mesoblast Ltd,3.3800,+0.0800,+2.42%,500,0,N/A,N/A
1JS.SG,Shield Therapeutics PLC,0.0700,0.0000,0.00%,0,877,N/A,N/A
XCY.MU,OPKO Health Inc,1.4180,-0.0212,-1.47%,800,0,N/A,N/A
BT3.BE,Lineage Cell Therapeutics Inc,1.3900,+0.0600,+4.51%,5,0,N/A,N/A
THR.MU,ThermoGenesis Holdings Inc,1.1500,+0.0200,+1.77%,638,61,N/A,N/A
2VSA.MU,Verastem Inc,8.77,-0.19,-2.12%,75,51,N/A,N/A
6XB0.SG,Biophytis SA,2.1600,+0.0800,+3.85%,0,63,N/A,N/A
6IV.SG,Inventiva SA,4.0100,-0.0100,-0.25%,0,25,N/A,N/A
CXT.SG,Carmat,7.71,+0.02,+0.26%,0,1,N/A,N/A
XRP2.SG,Silence Therapeutics PLC,5.30,+0.05,+0.95%,0,28,N/A,N/A
A8C3.MU,Abcam PLC,17.20,0.00,0.00%,29,0,N/A,N/A
A39.SG,Arjo AB,3.6100,-0.0380,-1.04%,"1,500",190,N/A,N/A
2E9.SG,Intervacc AB,0.6480,-0.0130,-1.97%,0,0,N/A,N/A
MVR0.SG,Medivir AB,0.5823,-0.0110,-1.85%,N/A,31,N/A,N/A
51S.SG,Cynata Therapeutics Ltd,0.0835,0.0000,0.00%,0,256,N/A,N/A
6LJ.MU,Matinas BioPharma Holdings Inc,0.3460,-0.0020,-0.57%,"5,000",280,N/A,N/A
0PT.SG,Prothena Corp PLC,66.00,+1.00,+1.54%,0,0,N/A,N/A
ISI.BE,Ionis Pharmaceuticals Inc,37.92,+0.36,+0.96%,10,0,N/A,N/A
2LB.MU,Iovance Biotherapeutics Inc,7.95,-0.13,-1.56%,38,0,N/A,N/A
6KB.DU,Kinnate Biopharma Inc,3.0000,+0.0800,+2.74%,N/A,0,N/A,N/A
SGT.MU,Seagen Inc,179.50,-0.90,-0.50%,50,3,N/A,N/A
SBH.HA,Sangui Biotech International Inc,0.0050,0.0000,0.00%,"50,000","1,784",N/A,N/A
EXK.HA,Exact Sciences Corp,84.82,-0.64,-0.75%,37,0,N/A,N/A
8AP.MU,Agios Pharmaceuticals Inc,23.80,-0.20,-0.83%,80,0,N/A,N/A
6LP.BE,Bolt Biotherapeutics Inc,1.3440,-0.0160,-1.18%,35,0,N/A,N/A
1KJ.DU,10x Genomics Inc,52.74,-0.20,-0.38%,50,0,N/A,N/A
S7C.MU,Stenocare A/S,0.8200,+0.0060,+0.74%,"1,000",0,N/A,N/A
AYJ.BE,Valneva SE,6.64,-0.02,-0.27%,100,174,N/A,N/A
TD5A.DU,Tandem Diabetes Care Inc,24.62,+0.26,+1.07%,50,0,N/A,N/A
EVL.MU,Evolus Inc,7.15,-0.10,-1.38%,"1,000",0,N/A,N/A
78Q.DU,Philogen Spa,15.95,-0.05,-0.31%,30,0,N/A,N/A
NOVA.DU,Novo Nordisk A/S,148.00,0.00,0.00%,3,10,N/A,N/A
RB0.DU,Regenxbio Inc,17.80,+0.50,+2.89%,175,0,N/A,N/A
4E2.MU,Relmada Therapeutics Inc,2.3600,-0.0600,-2.48%,N/A,0,N/A,N/A
EGQ0.BE,Inoviq Ltd,0.3040,+0.0120,+4.11%,N/A,0,N/A,N/A
PXH.MU,Pixium Vision SA,0.0732,0.0000,0.00%,"1,750",116,N/A,N/A
MDG1.HA,Medigene AG,1.9450,-0.1850,-8.69%,35,0,N/A,N/A
1AEA.MU,argenx SE,364.00,0.00,0.00%,13,0,N/A,N/A
LMQ.SG,Oxford BioDynamics PLC,0.1200,+0.0080,+7.14%,0,70,6.162M,N/A
RMY.MU,Ramsay Health Care Ltd,36.20,0.00,0.00%,180,0,N/A,N/A
W8A.DU,Walgreens Boots Alliance Inc,29.27,+0.06,+0.21%,25,73,N/A,N/A
73M0.MU,MedAvail Holdings Inc,0.2825,0.0000,0.00%,"2,500",0,N/A,N/A
IMR.DU,AC Immune SA,1.7700,-0.0260,-1.45%,250,309,N/A,N/A
VE11.MU,Aravive Inc,1.4600,-0.0200,-1.35%,"1,775",31,N/A,N/A
BIO.DU,Biotest AG,42.00,0.00,0.00%,1,0,N/A,N/A
51S.SG,Cynata Therapeutics Ltd,0.0835,0.0000,0.00%,0,256,N/A,N/A
2M6.MU,Medtronic PLC,80.46,-0.62,-0.76%,8,3,N/A,N/A
9LB.MU,Legend Biotech Corp,65.00,+1.00,+1.56%,20,0,N/A,N/A
4QK.BE,Codexis Inc,2.6040,+0.0720,+2.84%,200,0,N/A,N/A
2JQ.DU,Gritstone Bio Inc,2.0250,-0.0650,-3.11%,N/A,0,N/A,N/A
3DMA.DU,Kintara Therapeutics Inc,3.3200,0.0000,0.00%,28,0,N/A,N/A
D05.DU,Deciphera Pharmaceuticals Inc,13.06,-0.16,-1.17%,25,0,N/A,N/A
2TK.MU,Eledon Pharmaceuticals Inc,1.6000,-0.0700,-4.19%,N/A,0,N/A,N/A
MYD.BE,Myriad Genetics Inc,20.80,-0.20,-0.95%,200,0,N/A,N/A
P09.DU,Pacific Biosciences of California Inc,12.12,+0.16,+1.34%,65,1,N/A,N/A
1U5.DU,WAVE Life Sciences Ltd,3.4400,-0.1600,-4.44%,N/A,0,N/A,N/A
111A.MU,SINTX Technologies Inc,1.4100,0.0000,0.00%,510,0,N/A,N/A
24H.MU,Hansa Biopharma AB,4.1440,0.0000,0.00%,500,0,N/A,N/A
34D.DU,Diasorin SpA,99.84,+2.76,+2.84%,50,0,N/A,N/A
IKAP.BE,Aurinia Pharmaceuticals Inc,8.98,+0.01,+0.11%,200,0,N/A,N/A
DQS.MU,MyMD Pharmaceuticals Inc,1.4800,+0.0300,+2.07%,1,0,N/A,N/A
SFY.MU,Synthetic Biologics Inc,0.6450,0.0000,0.00%,N/A,0,N/A,N/A
XMS.MU,Xtant Medical Holdings Inc,0.6200,0.0000,0.00%,950,0,N/A,N/A
19KA.MU,Cormedix Inc,4.8000,-0.3000,-5.88%,250,0,N/A,N/A
6LJ.MU,Matinas BioPharma Holdings Inc,0.3460,-0.0020,-0.57%,"5,000",280,N/A,N/A
EZB.DU,Enzo Biochem Inc,1.8400,+0.0700,+3.95%,400,0,N/A,N/A
0PT.SG,Prothena Corp PLC,66.00,+1.00,+1.54%,0,0,N/A,N/A
SGT.MU,Seagen Inc,179.50,-0.90,-0.50%,50,3,N/A,N/A
SBH.HA,Sangui Biotech International Inc,0.0050,0.0000,0.00%,"50,000","1,784",N/A,N/A
NVV1.MU,Novavax Inc,7.55,+0.39,+5.48%,"1,107",41,N/A,N/A
GXE.DU,Galapagos NV,38.42,-0.07,-0.18%,25,0,N/A,N/A
1KJ.DU,10x Genomics Inc,52.74,-0.20,-0.38%,50,0,N/A,N/A
CLM.F,Clearside Biomedical Inc,1.2200,+0.0300,+2.52%,"1,000",0,N/A,N/A
LWBA.MU,Mesoblast Ltd,3.3800,+0.0800,+2.42%,500,0,N/A,N/A
6LP.MU,Bolt Biotherapeutics Inc,1.3440,-0.0160,-1.18%,400,0,N/A,N/A
1JS.SG,Shield Therapeutics PLC,0.0700,0.0000,0.00%,0,877,N/A,N/A
XCY.MU,OPKO Health Inc,1.4180,-0.0212,-1.47%,800,0,N/A,N/A
BT3.BE,Lineage Cell Therapeutics Inc,1.3900,+0.0600,+4.51%,5,0,N/A,N/A
THR.MU,ThermoGenesis Holdings Inc,1.1500,+0.0200,+1.77%,638,61,N/A,N/A
2VSA.MU,Verastem Inc,8.77,-0.19,-2.12%,75,51,N/A,N/A
G1G.SG,Zelira Therapeutics Ltd,0.9700,-0.0200,-2.02%,0,0,N/A,N/A
HN3Q.BE,Nova Mentis Life Science Corp,0.0130,0.0000,0.00%,"1,500",26,N/A,N/A
YDO1.DU,Madrigal Pharmaceuticals Inc,230.00,-2.60,-1.12%,8,0,N/A,N/A
NJT.MU,PolarityTE Inc,0.2200,0.0000,0.00%,"1,000",0,N/A,N/A
CXT.SG,Carmat,7.71,+0.02,+0.26%,0,1,N/A,N/A
MVR0.SG,Medivir AB,0.5823,-0.0110,-1.85%,N/A,31,N/A,N/A
A39.SG,Arjo AB,3.6100,-0.0380,-1.04%,"1,500",190,N/A,N/A
2E9.SG,Intervacc AB,0.6480,-0.0130,-1.97%,0,0,N/A,N/A
6IV.SG,Inventiva SA,4.0100,-0.0100,-0.25%,0,25,N/A,N/A
XRP2.SG,Silence Therapeutics PLC,5.30,+0.05,+0.95%,0,28,N/A,N/A
A8C3.MU,Abcam PLC,17.20,0.00,0.00%,29,0,N/A,N/A
6XB0.SG,Biophytis SA,2.1600,+0.0800,+3.85%,0,63,N/A,N/A
88Q.DE,4basebio PLC,6.75,0.00,0.00%,134,"1,021",N/A,N/A
RER1.SG,Recordati SpA,45.24,+0.51,+1.14%,0,3,N/A,N/A
SYAB.MU,Synlab AG,9.01,-0.15,-1.69%,265,26,N/A,N/A
A8D.BE,AB Science,4.7400,-0.1050,-2.17%,500,0,N/A,N/A
7V7.SG,Acticor Biotech SA,4.9400,-0.0800,-1.59%,0,0,N/A,N/A
69C.SG,Cara Therapeutics Inc,2.9400,-0.0660,-2.20%,0,35,N/A,N/A
BSX.SG,Boston Scientific Corp,49.52,+0.63,+1.29%,0,35,N/A,N/A
CZTA.SG,Checkpoint Therapeutics Inc,2.4540,-0.1060,-4.14%,0,217,N/A,N/A
3KF.SG,Auxly Cannabis Group Inc,0.0099,-0.0004,-3.88%,0,529,N/A,N/A
1T3.SG,Syndax Pharmaceuticals Inc,19.00,-0.70,-3.55%,0,92,N/A,N/A
EV00.SG,Evoke Pharma Inc,1.4400,0.0000,0.00%,0,17,N/A,N/A
W2J.SG,CARISMA Therapeutics Inc,6.10,+0.05,+0.83%,0,0,N/A,N/A
7CC.SG,Check-Cap Ltd,2.2800,-0.1000,-4.20%,0,0,N/A,N/A
IY7.SG,Jolt Health Inc,0.0088,+0.0036,+69.23%,N/A,17,N/A,N/A
EVL.SG,Evolus Inc,6.95,+0.05,+0.72%,0,0,N/A,N/A
84SA.SG,SLANG Worldwide Inc,0.0155,-0.0030,-16.22%,0,0,N/A,N/A
TFHD.SG,THC Biomed International Ltd,0.0235,0.0000,0.00%,0,0,N/A,N/A
6L9.SG,ViewRay Inc,0.4500,+0.0020,+0.45%,0,0,N/A,N/A
8VP1.SG,Avricore Health Inc,0.1230,+0.0110,+9.82%,0,0,N/A,N/A
C6K.SG,Avalo Therapeutics Inc,3.4200,+0.7400,+27.61%,0,0,N/A,N/A
74H.SG,HEXO Corp.,0.6700,+0.0050,+0.75%,17,38,N/A,N/A
VX1.SG,Vertex Pharmaceuticals Inc,317.20,+2.75,+0.87%,0,11,N/A,N/A
2L9.SG,Blueprint Medicines Corp,55.00,+2.50,+4.76%,0,5,N/A,N/A
VCC.SG,Brickell Biotech Inc,0.7240,-0.0585,-7.48%,0,179,N/A,N/A
GBMB.SG,Inovio Pharmaceuticals Inc,0.4650,+0.0100,+2.20%,0,452,N/A,N/A
